V1,V3,V4,V5,rid,consent,age,gender,hhi,ethnicity,hispanic,education,region,zip,inputstate,votereg,pid3,dem_strength,rep_strength,ind_lean,pid7,educ4,ideo5,marstat,presvote16_post,intent,presvote2020,presvote2020_voted,presvote_2020lean,religpew,pew_bornagain,employ,newsint,urbancity,class,acknowledgment,nationalweight,margin,trumplose,whytrump,tres11,tres22,tres33,duration
R_248csjZzUaLmRis,10/25/20 15:02,10/25/20 15:10,1,5f95e7cd-c1b3-939e-7f47-e6e677363be7,1,30,2,4,2,1,3,4,80012,6,1,1,1,NA,NA,1,2,3,1,1,1,1,NA,NA,12,1,8,2,1,3,2,1.102512811,11,NA,NA,NA,NA,NA,8.3
R_1ONSy4ZaDlC6w2c,10/25/20 14:59,10/25/20 15:11,1,5f95e701-6593-769c-82ed-cfa27a59fe29,1,53,1,5,1,1,2,3,33647,10,1,3,NA,NA,2,5,1,3,3,2,3,NA,2,NA,1,1,5,2,1,3,3,1.330411495,13,2,NA,NA,NA,NA,12.12
R_a4fbGIT5j3pRObT,10/25/20 15:00,10/25/20 15:12,1,5f95e71b-2a88-cdcd-4fdd-2f8995fe1a7d,1,70,2,9,1,2,2,4,95210,5,1,1,2,NA,NA,2,1,3,1,1,3,NA,1,NA,10,2,5,2,2,3,2,4.60394168,10,NA,NA,NA,NA,NA,11.98
R_cBGvo151gwRq6yt,10/25/20 15:05,10/25/20 15:12,1,5f95e845-dec2-aaa5-793f-76d7bb11f1b3,1,24,1,3,1,1,2,1,11735,33,1,1,1,NA,NA,1,1,2,5,1,3,NA,1,NA,5,2,1,1,2,3,2,1.081563271,7,NA,NA,NA,NA,NA,7.45
R_31TUS3OiEZTP1ru,10/25/20 14:58,10/25/20 15:14,1,5f95e688-f35b-6c2e-7e12-cb60aec2c082,1,51,1,11,3,12,4,4,98270,49,1,1,2,NA,NA,2,2,3,1,1,1,1,NA,NA,2,1,5,4,1,3,2,2.123342796,7,NA,NA,NA,NA,NA,16.3
R_3lSy6bE0YqacMVc,10/25/20 15:03,10/25/20 15:14,1,5f95e81c-7032-95b8-a4f9-23006776c894,1,54,1,1,1,1,3,4,85936,3,1,3,NA,NA,1,3,2,3,3,7,3,NA,1,NA,1,2,6,3,3,5,6,1.155381386,10,NA,NA,NA,NA,NA,11.02
R_1DtHY4vGVYPEkRv,10/25/20 15:00,10/25/20 15:15,1,5f95e70d-b2b2-15a8-147e-c65e7fae9be2,1,42,2,2,1,1,2,3,33781,10,1,1,2,NA,NA,2,1,4,1,1,2,2,NA,NA,12,2,6,2,1,4,4,1.133478464,13,2,NA,NA,NA,NA,15.63
R_ah5lm2EEMn9gcgN,10/25/20 15:03,10/25/20 15:16,1,5f95e802-2750-1a49-4226-991e8a2fbc09,1,36,1,2,1,4,3,1,10001,33,1,1,1,NA,NA,1,2,3,5,7,1,1,NA,NA,12,2,1,2,1,4,2,1.349860967,13,NA,NA,NA,NA,NA,12.22
R_3ndQaGXf8l14Y1V,10/25/20 15:12,10/25/20 15:17,1,5f95ea0b-0242-2e89-5286-9ac665c062e9,1,45,2,18,11,1,3,4,98101,42,1,1,1,NA,NA,1,2,2,1,7,1,1,NA,NA,12,2,2,1,2,4,1,0.945021084,4,NA,NA,NA,NA,NA,5.75
R_3CVqJilRaNFurzj,10/25/20 15:03,10/25/20 15:18,1,5f95e813-c54c-0f5a-3ac5-f2133913a3d7,1,54,2,3,2,1,5,3,28217,34,1,1,1,NA,NA,1,3,3,5,1,1,1,NA,NA,1,2,2,3,2,4,1,0.683585731,3,NA,NA,NA,NA,NA,14.32
R_3h4Jb1JLJFT4555,10/25/20 14:59,10/25/20 15:20,1,5f95e6e3-6e69-d1cc-e6bd-dbd7161da7b6,1,34,1,22,1,1,5,4,95128,5,1,2,NA,2,NA,6,3,3,1,2,1,2,NA,NA,2,1,1,1,1,2,6,0.498540331,9,2,NA,NA,NA,NA,21.43
R_3jdtCyQCMUmKibr,10/25/20 13:42,10/25/20 15:25,1,5f95d517-2d44-221c-3ad8-65b4b6bb1a32,1,54,2,1,2,1,2,1,19401,39,1,1,1,NA,NA,1,1,3,5,1,1,1,NA,NA,12,1,6,3,2,5,4,1.981062935,4,NA,NA,NA,NA,NA,102.65
R_1rqqW0bI9ShVdHQ,10/25/20 15:18,10/25/20 15:25,1,5f95eb5c-c3ec-e3d1-f455-ff2f3fc3b687,1,34,2,-3105,15,2,4,4,92020,5,3,5,NA,NA,4,8,2,6,1,7,5,8,NA,8,2,2,1,4,2,3,5,1.330237059,4,NA,NA,NA,NA,NA,7.63
R_2ElNkKS6v9E4WyI,10/25/20 15:13,10/25/20 15:27,1,5f95ea82-b721-650f-37ca-ba17aeca8248,1,37,2,15,16,2,3,2,46952,15,1,1,2,NA,NA,2,2,3,1,1,3,NA,1,NA,11,2,1,1,3,3,1,1.832523659,3,NA,NA,NA,NA,NA,13.57
R_tMsRQkDFWmnuaqZ,10/25/20 15:19,10/25/20 15:32,1,5f95eb84-c921-fbe0-58d3-93355a1aed5e,1,26,2,6,11,1,3,4,96782,12,1,3,NA,NA,2,5,2,6,5,2,3,NA,2,NA,3,2,1,2,1,4,1,0.807680301,7,2,NA,NA,NA,NA,13.62
R_3MKJ1blIBzoa5R3,10/25/20 15:44,10/25/20 15:50,1,5f95f166-1084-730a-4c3e-d7ddc3979879,1,59,2,22,1,1,5,4,98635,49,1,1,1,NA,NA,1,3,2,1,1,1,1,NA,NA,12,2,2,1,3,3,1,0.756676479,15,NA,NA,NA,NA,NA,6.22
R_2CdZmfFj1y65mTn,10/25/20 15:43,10/25/20 15:50,1,5f95f173-0ddd-3865-b9a5-adf02e262151,1,78,2,18,1,1,3,4,91107,5,1,1,1,NA,NA,1,2,2,6,1,3,NA,1,NA,9,2,5,1,1,3,1,1.711064198,13,NA,NA,NA,NA,NA,6.97
R_R8eST3oqOOTZLgd,10/25/20 15:48,10/25/20 15:56,1,5f95f249-0570-7b83-d6e3-7a6d1f020839,1,27,1,23,1,1,6,1,10002,33,1,1,1,NA,NA,1,4,1,1,1,1,1,NA,NA,1,1,1,1,1,2,1,0.694427173,7,NA,NA,NA,NA,NA,8.07
R_1jwjG2bSE1FZvrk,10/25/20 15:46,10/25/20 15:57,1,5f95f1dd-a359-55dc-163e-16b09dc724c8,1,19,1,3,2,14,3,1,11207,33,1,1,1,NA,NA,1,2,1,5,NA,1,1,NA,NA,9,2,4,2,1,4,1,1.369587066,3,NA,NA,NA,NA,NA,11.05
R_2uqDCtsPh1moCzD,10/25/20 15:49,10/25/20 16:00,1,5f95f2b2-48dd-d1df-d098-fc225ec1608a,1,33,1,4,1,2,1,3,77034,45,1,1,1,NA,NA,1,1,3,5,7,1,1,NA,NA,11,1,2,1,3,4,1,2.781108846,8,NA,NA,NA,NA,NA,11.23
R_2z8ctXGKR5NjBiT,10/25/20 15:45,10/25/20 16:03,1,5f95f1f4-629f-2cf7-a7fc-15498e632184,1,50,2,3,3,1,3,2,48756,23,1,3,NA,NA,1,3,2,1,1,4,1,1,NA,NA,9,2,7,1,3,5,1,1.528786744,3,NA,NA,NA,NA,NA,18.15
R_cUzGKoMyAm8ujCx,10/25/20 16:01,10/25/20 16:13,1,5f95f5bf-3493-5710-28eb-b03ee251f2ae,1,27,2,8,8,2,4,4,98625,49,1,1,1,NA,NA,1,2,2,1,6,1,1,NA,NA,3,2,1,2,2,4,1,1.610960522,1,NA,NA,NA,NA,NA,11.3
R_32PGB1LT2wlSOy7,10/25/20 16:05,10/25/20 16:16,1,5f95f689-b89d-03bd-b649-57ea1c0e4306,1,36,2,8,15,12,4,3,77338,45,1,1,1,NA,NA,1,2,2,3,7,3,NA,1,NA,11,1,1,4,1,4,1,1.281946731,10,NA,NA,NA,NA,NA,10.53
R_27Ha5D7wINmvIMr,10/25/20 16:31,10/25/20 16:39,1,5f95fcd0-47f5-7226-160d-1ae99f580d92,1,35,1,13,1,1,6,3,33021,10,1,1,1,NA,NA,1,4,3,1,1,1,1,NA,NA,2,1,1,2,1,3,2,0.822189159,10,NA,NA,NA,NA,NA,8.02
R_331KwxClWtwT7hb,10/25/20 16:27,10/25/20 16:42,1,5f95fb88-b878-9bce-65da-ffa12869b8b8,1,49,1,7,1,1,3,4,98312,49,1,2,NA,1,NA,7,2,5,5,2,1,1,NA,NA,11,2,1,2,1,4,5,0.94549581,6,NA,NA,NA,NA,NA,14.67
R_3hzS7XFMmjwvfSP,10/25/20 16:34,10/25/20 16:44,1,5f95fd01-21e0-e8a8-08a0-2d46a35e7c01,1,51,2,20,1,1,3,4,96825,12,1,1,1,NA,NA,1,2,2,3,1,3,NA,1,NA,9,2,1,3,2,4,2,1.281706349,3,NA,NA,NA,NA,NA,10.18
R_qwNOQ2DeIiz1amd,10/25/20 16:33,10/25/20 16:48,1,5f95fd4b-012b-dc69-aa62-d5bbf137070b,1,61,2,-3105,1,1,2,3,35126,1,1,2,NA,1,NA,7,1,4,1,2,1,2,NA,NA,11,1,4,2,3,5,5,0.807342979,6,2,NA,NA,NA,NA,14.63
R_XScEMsYfQJ8abG9,10/25/20 16:43,10/25/20 16:55,1,5f95ff70-6681-1bd6-6d37-f743a53ece35,1,37,1,10,1,1,5,3,77038,45,1,3,NA,NA,1,3,3,1,6,1,3,NA,1,NA,9,2,1,1,1,4,1,0.714810156,8,NA,NA,NA,NA,NA,11.18
R_1LokKFgAqar1AtA,10/25/20 17:08,10/25/20 17:16,1,5f960562-8206-eb24-c4f9-aa4009309b80,1,22,1,7,1,1,5,1,6812,7,1,2,NA,2,NA,6,3,4,5,1,1,1,NA,NA,2,2,1,2,3,4,2,0.603734057,12,NA,NA,NA,NA,NA,8.32
R_VVhK9BDkdtPxfPj,10/25/20 17:04,10/25/20 17:17,1,5f960432-d33d-7bf5-276f-e39df688cc95,1,44,1,15,1,1,6,1,1603,22,1,1,2,NA,NA,2,4,3,1,1,1,1,NA,NA,2,2,3,2,1,3,1,0.766314617,15,NA,NA,NA,NA,NA,13.02
R_1IXmGG4jMY835Z6,10/25/20 17:10,10/25/20 17:20,1,5f9605b1-9ea0-0f08-fdf1-9a7775eabf5f,1,41,1,1,1,1,4,3,35401,1,1,2,NA,2,NA,6,2,3,3,1,4,NA,NA,NA,1,2,4,2,3,5,4,1.355657638,8,NA,NA,NA,NA,NA,9.92
R_1pyyqZ8ofnXDIXe,10/25/20 18:45,10/25/20 18:52,1,5f961bf2-c8d8-c47d-16b9-c0c7c1754a19,1,30,2,1,15,2,3,4,92545,5,1,1,1,NA,NA,1,2,3,6,1,1,1,NA,NA,2,2,4,2,2,5,1,1.558273128,15,NA,NA,NA,NA,NA,7.45
R_vvOTwz2twmLxt9D,10/25/20 19:43,10/25/20 19:50,1,5f9629ae-d2bb-d394-f06b-2e0088630289,1,55,2,19,15,2,6,4,85224,3,1,2,NA,1,NA,7,4,5,1,2,1,2,NA,NA,1,1,1,1,2,2,6,1.029788837,14,2,NA,NA,NA,NA,7.18
R_3k4wYkMB53ysxuy,10/25/20 20:05,10/25/20 20:38,1,5f95d209-1863-0c6b-30e0-9f37281e1f01,1,23,1,2,2,14,2,4,80202,6,2,1,2,NA,NA,2,1,3,5,1,1,1,NA,NA,1,1,2,2,1,3,1,2.863379153,12,NA,NA,NA,NA,NA,32.6
R_3izlK3URKy1kDPO,10/25/20 7:08,10/25/20 7:14,1,5f9578ae-acd6-3ce0-dd48-dd214b87a29e,1,60,2,19,1,1,5,1,2072,22,1,1,2,NA,NA,2,3,3,1,1,1,2,NA,NA,5,2,1,3,2,2,2,0.614350758,11,1,Make sure it’s reality,Distrust Election,NA,NA,5.77
R_3Eb4Eo0fFRqmN4F,10/25/20 7:09,10/25/20 7:24,1,5f9578ea-c378-a526-af2e-de6163dc7f21,1,66,1,1,1,1,5,2,55802,24,1,2,NA,1,NA,7,3,1,5,2,3,NA,2,NA,1,2,5,1,1,3,6,0.5079257,2,1,"It is somehow an invalid, un authorized election due to the pandemic",Distrust Election,NA,NA,14.98
R_3n1O8nGLhDXEXr6,10/25/20 7:17,10/25/20 7:24,1,5f957ab0-d24c-445c-7861-662059c77553,1,61,1,9,1,1,4,2,44250,36,1,2,NA,1,NA,7,2,4,1,2,1,2,NA,NA,1,2,1,1,2,3,6,0.860356589,11,1,Too many election discrepancies,Distrust Election,NA,NA,7
R_3pmRVKLcGCkCTz9,10/25/20 7:20,10/25/20 7:26,1,5f957b6e-f8d0-c16d-7177-9a8f9bc93d76,1,29,2,5,1,1,4,3,25541,50,1,2,NA,1,NA,7,2,5,1,2,1,2,NA,NA,1,1,1,1,2,3,2,0.781931616,1,1,Because it would be way to close,Distrust Election,NA,NA,6.37
R_2wHNe7YRc84Ns6z,10/25/20 7:22,10/25/20 7:42,1,5f957bec-2bcf-d487-d176-0ab527b5a698,1,52,2,3,1,1,1,3,30549,11,1,2,NA,2,NA,6,1,3,1,7,1,2,NA,NA,1,1,1,2,3,4,6,1.115174646,10,1,Because its gonna be a lot of tampering going on,Distrust Election,NA,NA,20.13
R_XMn0h2uwjuakkpj,10/25/20 8:57,10/25/20 9:03,1,5f959270-933e-5835-3cc2-ae3a9d994224,1,56,1,13,1,1,3,3,21117,21,1,3,NA,NA,2,5,2,3,1,2,1,2,NA,NA,5,2,1,3,2,3,6,1.25793452,2,1,all votes need to be counted,Distrust Election,NA,NA,5.75
R_3HIAZuXnXa58dSF,10/25/20 9:03,10/25/20 9:13,1,5f959393-dd0a-df1a-c1c6-73d02bc8c244,1,46,2,7,15,1,3,4,92240,5,1,4,NA,NA,3,4,2,3,5,2,1,2,NA,NA,1,2,2,1,2,3,6,0.891291764,10,1,"Because untill they show Trump, the proof of who won the presidential election,he shouldn't let up.",Distrust Election,NA,NA,10.67
R_26frFnFzxvTZXNC,10/25/20 9:43,10/25/20 9:47,1,5f959ccc-e80b-47be-8dab-6f552bb4a12d,1,46,2,1,1,1,1,2,52003,16,1,3,NA,NA,2,5,1,6,5,7,3,NA,2,NA,1,2,7,2,1,3,4,1.180765911,5,1,cause Joe Biden will cheat to win,Distrust Election,Democrats are Corrupt,NA,4.68
R_4Oel0MenbPoKCVr,10/25/20 9:52,10/25/20 9:59,1,5f959f3e-f9b7-f757-a86d-417ce51222bd,1,70,2,1,1,1,2,3,78664,45,1,4,NA,NA,3,4,1,4,3,1,1,2,NA,NA,11,1,5,3,2,4,4,1.743954679,5,1,"Because I think the Dems are goofing up the election, hijacking mail in ballottscetc.",Distrust Election,NA,NA,7.03
R_u2O1uuw9AfQe8Vj,10/25/20 9:54,10/25/20 10:06,1,5f959fa8-1325-8961-3c10-e84798f3e7d1,1,60,1,20,1,1,5,2,44070,36,1,2,NA,1,NA,7,3,5,3,2,1,2,NA,NA,1,2,1,1,2,4,5,0.5079257,3,1,Distrust in mail in voting,Distrust Election,NA,NA,11.65
R_1N34bQiv7xLKOvY,10/25/20 9:46,10/25/20 10:09,1,5f959d6c-29da-ef35-04d7-3b3bee6380aa,1,43,2,3,1,1,2,3,32008,10,1,2,NA,1,NA,7,1,3,1,2,1,2,NA,NA,9,2,6,2,3,4,5,0.912592992,1,1,"1% is a really close one, I would want to have it verified too",Distrust Election,NA,NA,22.68
R_1Ia3koKoZ7sTYHq,10/25/20 9:54,10/25/20 10:10,1,5f959f90-cbad-36e2-156b-ea8e6430a08f,1,69,1,6,1,1,4,2,61068,14,1,2,NA,2,NA,6,2,4,1,2,1,2,NA,NA,1,1,1,1,3,4,6,0.860356589,1,1,People like my dead mother are voting 3 times - ya it's Illinois,Distrust Election,NA,NA,16.4
R_3lXe3gqGUBy68Jr,10/25/20 10:00,10/25/20 10:11,1,5f95a106-ba0c-a2af-e875-5938b2c9216b,1,22,1,8,1,1,4,3,30605,11,1,2,NA,1,NA,7,2,3,1,2,1,2,NA,NA,1,2,1,1,1,3,6,0.98908469,4,1,Too close and should be recounted,Distrust Election,NA,NA,10.82
R_1mKsdDKckHuMlQW,10/25/20 10:07,10/25/20 10:15,1,5f95a280-7cfc-589c-a746-e5f07e3b50db,1,80,1,7,1,1,6,1,12524,33,1,2,NA,1,NA,7,4,4,6,2,1,2,NA,NA,5,2,5,1,2,2,5,0.949276845,11,1,Rampant election fraud by Democrats,Distrust Election,Democrats are Corrupt,NA,8.33
R_28BXEpqi7MVnJeQ,10/25/20 10:14,10/25/20 10:24,1,5f95a467-d068-4707-0ac6-8990ef1021bf,1,45,1,14,6,1,3,4,96817,12,1,3,NA,NA,2,5,2,4,1,3,1,2,NA,NA,2,2,1,2,1,4,3,1.191099701,2,1,Need to confirm the vote count.. there has been indications and evidence of vote ballot tampering and fraud..,Distrust Election,Voter Fraud,NA,10.03
R_3nH7jMyVZ8LGreE,10/25/20 10:14,10/25/20 10:26,1,5f95a44d-ca90-956b-9dd7-40df38e1a0b0,1,74,1,14,1,1,4,4,80130,6,1,2,NA,1,NA,7,2,4,1,2,3,NA,2,NA,1,2,1,1,2,2,3,1.454727103,4,1,Questions of illegal ballots have been circulating. Ask for a recount and certification at the least.,Distrust Election,NA,NA,12.45
R_tX48XBGbgVScTSx,10/25/20 10:52,10/25/20 10:58,1,5f95ad19-aebd-ab58-ffd0-3400ed2c1f0a,1,46,2,18,7,1,3,4,96753,12,1,2,NA,2,NA,6,2,3,1,2,1,2,NA,NA,2,2,1,2,2,3,1,0.891291764,14,1,It might not be fair,Distrust Election,NA,NA,5.6
R_p04vsn813jwVBbr,10/25/20 11:10,10/25/20 11:15,1,5f95b171-4ec9-9a54-66de-3a2f5c48f86e,1,68,2,24,1,1,6,3,23113,48,1,3,NA,NA,2,5,4,3,1,2,3,NA,2,NA,2,2,1,1,2,1,4,0.518361633,7,1,Election Fraud,Distrust Election,NA,NA,5.35
R_2OJwrmAx4JdCHrC,10/25/20 11:09,10/25/20 11:16,1,5f95b14d-4551-298b-781e-580df5bbb590,1,42,2,9,1,1,5,3,40504,18,1,2,NA,1,NA,7,3,3,3,2,1,2,NA,NA,2,2,1,1,1,3,6,0.509413998,12,1,Because it is fair,Distrust Election,NA,NA,6.43
R_UsA5i2HMAZzgmRP,10/25/20 11:12,10/25/20 11:19,1,5f95b1d1-99a0-4c91-5d79-3a253445145c,1,59,1,19,1,1,6,3,70458,19,1,2,NA,1,NA,7,4,5,1,2,1,2,NA,NA,1,1,1,1,2,2,6,0.854202356,4,1,Extremely good chance the voting results are corrupt,Distrust Election,Democrats are Corrupt,NA,7
R_32PfLguFjeoA7L2,10/25/20 10:21,10/25/20 12:17,1,5f959e77-0fd7-eabf-18c3-16ca6c1c4e9d,1,34,2,6,15,2,5,3,32750,10,1,2,NA,1,NA,7,3,2,5,2,1,2,NA,NA,2,1,1,2,1,4,1,0.602825507,1,1,They should resist only if the results are like the example suggested they were. 1% could be any given reason and it should be investigated.,Distrust Election,NA,NA,116.15
R_1Q9NxF20mW42Ukw,10/25/20 12:52,10/25/20 13:00,1,5f95c952-7ae7-5aad-0ffd-5a8a3f502343,1,63,2,5,1,1,3,3,33313,10,1,2,NA,1,NA,7,2,4,4,2,1,2,NA,NA,1,1,1,1,2,4,6,0.763361265,3,1,There's no way Biden will win,Distrust Election,Support Trump,Biden is Incompetent,8.15
R_22livMdXHMmA5sK,10/25/20 12:51,10/25/20 13:00,1,5f95c90d-4873-7e15-2ef3-de9f960a0cd3,1,72,2,10,1,1,4,1,1803,22,1,3,NA,NA,2,5,2,3,3,2,1,2,NA,NA,2,1,5,2,2,3,2,1.118500868,11,1,I don't trust mail-in votes,Distrust Election,NA,NA,8.93
R_1gTjRuPhTu60u7k,10/25/20 12:55,10/25/20 13:01,1,5f95ca00-2dc8-5b0b-53e0-00844bea488d,1,52,2,1,1,1,3,3,32615,10,1,2,NA,1,NA,7,2,4,3,2,3,NA,2,NA,1,1,4,1,3,4,5,0.994473761,8,1,Because there have already been cases of finding ballots thrown away and the election hasnt even happened yet.,Distrust Election,NA,NA,5.88
R_269HW5H1Ovg3pQH,10/25/20 12:56,10/25/20 13:09,1,5f95ca44-1cf0-6265-8a09-659989766a1f,1,64,2,3,1,1,2,1,15221,39,1,2,NA,1,NA,7,1,5,5,7,1,2,NA,NA,2,2,1,4,2,4,6,0.721182044,13,1,because the voting  system is biased and controlled by the left winged liberal socialist democrats eho commit voting fraud,Distrust Election,Voter Fraud,Democrats are Corrupt,12.4
R_aVtgEFcmiurrt1D,10/25/20 13:06,10/25/20 13:19,1,5f95ccb6-0537-8fda-aead-deb8d6895bdf,1,58,1,1,1,1,2,3,77656,45,1,2,NA,1,NA,7,1,1,3,2,1,2,NA,NA,12,2,9,1,2,5,6,1.330411495,3,1,Recount the votes,Distrust Election,NA,NA,12.33
R_324H6Q33r5fVRVE,10/25/20 13:02,10/25/20 13:29,1,5f95cb7d-eee4-a02a-3300-2e7c87de54a5,1,35,2,4,1,1,2,3,30747,11,2,3,NA,NA,2,5,1,3,6,7,5,2,NA,NA,11,2,7,2,3,4,4,0.864206891,10,1,10 percent isn't much. Do a recount!,Distrust Election,NA,NA,27.18
R_30qaqKgSBMi9yzS,10/25/20 14:12,10/25/20 14:19,1,5f95dc0b-f11c-fd62-407a-0ce454e76b29,1,50,1,7,1,1,2,3,27046,34,1,2,NA,1,NA,7,1,3,1,2,1,2,NA,NA,11,2,1,2,3,3,6,1.330411495,11,1,They were probably messed with,Distrust Election,NA,NA,7.2
R_2rAzMPw3vLi7d3y,10/25/20 14:13,10/25/20 14:26,1,5f95dc2d-92a5-7768-a5fb-e2e6774c81da,1,42,1,3,1,1,4,4,89801,29,1,1,2,NA,NA,2,2,1,5,7,2,2,NA,NA,2,2,4,1,2,5,3,1.002492687,8,1,"They should resist because the election is not being done according to standards and genuine or real voting #'s and can be manipulated too easily by officials, which either party can have ways to swing the votes to there benefit",Distrust Election,NA,NA,12.7
R_1DTJ6cBWHMusSW7,10/25/20 14:15,10/25/20 14:27,1,5f95dccc-ea67-4155-53cd-f6ed97a4b35a,1,23,2,1,1,1,2,3,24401,48,1,2,NA,1,NA,7,1,4,5,2,1,2,NA,NA,11,2,2,1,3,4,2,0.826983276,8,1,"I don’t trust the voting system this year, especially with mail in voting. It’s too easy to mess up.",Distrust Election,NA,NA,11.83
R_1rvLtfIarbon4jH,10/25/20 14:20,10/25/20 14:28,1,5f95ddff-1ade-7869-d376-e5d37abc64b5,1,41,2,6,1,1,4,4,80817,6,1,3,NA,NA,3,4,2,4,1,2,1,2,NA,NA,10,2,7,1,2,3,4,0.895381752,10,1,There should be a clear winner... and until it’s counted correctly there should be no conceding,Distrust Election,NA,NA,7.97
R_3NDq5vchvsjdkPm,10/25/20 14:09,10/25/20 14:43,1,5f95db4b-734b-7cac-1a03-1a20381e227c,1,60,1,13,1,1,2,1,14589,33,1,2,NA,1,NA,7,1,4,1,7,1,2,NA,NA,1,1,3,1,3,4,5,1.174253727,1,1,SO MANY ISSUES WITH VOTING,Distrust Election,NA,NA,33.78
R_2Uad2Ex8tkzUkIU,10/25/20 14:30,10/25/20 14:48,1,5f95e064-d8ae-3793-1a0d-2fd089960c89,1,26,1,13,5,1,6,4,84307,46,1,3,NA,NA,2,5,4,3,1,7,1,2,NA,NA,1,1,1,1,3,4,6,0.575212141,13,1,"We've seen evidence of voter fraud through ballot harvesting/ballots not counted. Democrats keep trying to remove election protections like voter ID. Unless we can confirm fair and free elections, the results should be contested.",Distrust Election,NA,NA,17.92
R_2P1dAf4WrUzZR4F,10/25/20 14:56,10/25/20 15:02,1,5f95e652-a98a-d645-4daa-1c7224e9d809,1,35,2,13,1,1,6,3,34608,10,1,2,NA,2,NA,6,4,4,1,2,1,2,NA,NA,12,2,1,2,2,3,3,0.523324294,2,1,Fixed if biden wins,Distrust Election,NA,NA,5.48
R_1pGvOLsAoieullc,10/25/20 14:57,10/25/20 15:08,1,5f95e681-9b55-6792-f49e-fb195a115bbb,1,63,1,15,2,1,2,2,46383,15,1,1,2,NA,NA,2,1,3,1,1,1,2,NA,NA,1,2,1,2,2,4,2,2.034315016,4,1,way to close of a count,Distrust Election,NA,NA,10.85
R_3I6PXCUps8jMvZM,10/25/20 17:23,10/25/20 17:29,1,5f9608ab-0696-98ea-e09d-533690c273e8,1,44,2,1,15,16,6,2,53215,51,1,1,2,NA,NA,2,4,3,6,2,2,2,NA,NA,1,2,6,1,1,4,6,1.050775735,14,1,Because of cheating.,Distrust Election,NA,NA,6.45
R_1EjpdL5NQwOfPNH,10/25/20 9:08,10/25/20 9:26,1,5f959484-ab93-1577-d11c-caf136b320d5,1,24,2,1,2,15,4,3,21701,21,1,2,NA,1,NA,7,2,3,2,2,1,2,NA,NA,11,1,2,2,3,3,2,0.867938682,1,1,"Because joe turn this to socialism which means there will be no law in order and China will own the US and Joe will raise taxes put more black people in jail and open our Borders to terrorist groups 
",Democrats are Radical,NA,NA,18.75
R_3Ezr94Cjui673AM,10/25/20 10:02,10/25/20 10:15,1,5f95a179-aef9-80ad-a8d6-b9d4724a45e4,1,77,1,9,1,1,4,3,29729,42,1,2,NA,1,NA,7,2,5,1,2,1,2,NA,NA,1,1,6,1,3,4,6,1.679329061,10,1,because the Dems. will destroy this country,Democrats are Radical,Support Trump,NA,13.52
R_2urmSf2XAgqF4jw,10/25/20 10:10,10/25/20 10:17,1,5f95a343-8903-016f-fa65-b89b727b7b50,1,53,2,1,15,1,2,1,14150,33,1,1,1,NA,NA,1,1,1,3,2,1,2,NA,NA,1,1,2,1,2,3,6,1.430386861,2,1,Because we cannot have the radical socialist agenda of the Democrats in the office,Democrats are Radical,NA,NA,6.55
R_2rkmEmiHxyA8up8,10/25/20 9:55,10/25/20 10:18,1,5f959fa3-6dea-255b-054f-9c1fdd8506dc,1,74,2,17,1,1,5,3,33556,10,1,3,NA,NA,2,5,3,4,1,2,3,NA,2,NA,5,2,2,2,2,2,4,0.783777507,9,1,"I wouldn't normally say that, but I don't want to live under Socialism and all that the Democrats stand for!",Democrats are Radical,NA,NA,23.47
R_27U4vKRva5oFuzo,10/25/20 10:03,10/25/20 10:18,1,5f95a159-f648-c195-288d-c03f94b97648,1,35,1,14,1,1,6,4,89156,5,1,2,NA,1,NA,7,4,5,1,2,1,2,NA,NA,6,1,1,2,2,2,1,0.573431214,11,1,Many extremely resist the re result,Democrats are Radical,NA,NA,15.38
R_3kaLGmT8S4O5hPc,10/25/20 11:09,10/25/20 11:21,1,5f95b12a-76cf-cda2-469b-5281857ea501,1,60,1,2,1,1,2,1,13440,33,1,2,NA,1,NA,7,1,4,5,7,1,2,NA,NA,2,2,6,1,1,5,6,1.174253727,14,1,"I personally think that there is a hidden agenda, I never thought that way until I saw the so called impeachment process and saw how absolutely corrupt the Democratic party is",Democrats are Radical,NA,NA,11.37
R_1f7NBK2r8OIERKA,10/25/20 12:58,10/25/20 13:09,1,5f95cad3-1254-5372-476c-85bae59fd0ee,1,57,2,2,1,1,2,1,16001,39,1,2,NA,1,NA,7,1,4,3,2,1,2,NA,NA,11,2,5,1,2,3,4,0.8861077,3,1,democrates are wrong,Democrats are Radical,NA,NA,10.37
R_pyNidkEk9Nv8SZ3,10/25/20 13:00,10/25/20 13:14,1,5f95cafd-e001-2137-6814-ae9464dccecb,1,46,1,2,1,1,5,1,13502,33,1,2,NA,1,NA,7,3,3,3,2,1,2,NA,NA,11,2,6,3,1,5,3,0.536401439,14,1,Democraps are destroying our nation,Democrats are Radical,NA,NA,14.1
R_3NPUcvycHndLrWQ,10/25/20 13:15,10/25/20 13:40,1,5f95ce79-0a73-70a1-ecf7-fd5b4a62768c,1,76,2,5,1,1,2,3,27260,34,1,2,NA,2,NA,6,1,4,1,2,3,NA,2,NA,1,1,5,2,3,3,5,1.404103271,11,1,"If Biden wins, America will become a Socialist Nation and we are doomed!",Democrats are Radical,NA,NA,24.92
